numStates 50
numActions 20
start 24
end 2 16 32 34
transition 19 8 7 -0.9388952951004346 0.3696153846153846
transition 19 8 9 -0.09972627853116789 0.30923076923076925
transition 19 8 17 -0.5332206415426826 0.3211538461538462
transition 19 9 21 -0.5527636299682299 0.22227314390467462
transition 19 9 39 0.7910134343255582 0.043538038496791935
transition 19 9 49 -0.6932265304365453 0.34876260311640694
transition 19 9 48 0.8363251178875484 0.1764436296975252
transition 19 9 17 -0.2574593910015166 0.20898258478460127
transition 19 10 47 0.9980450784680275 0.1652941176470588
transition 19 10 18 -0.21478984385005084 0.42705882352941177
transition 19 10 21 0.5962122372737257 0.09529411764705882
transition 19 10 17 -0.34812820399650257 0.3123529411764706
transition 19 11 35 0.12740664936040558 0.20554272517321015
transition 19 11 38 -0.45918529029762367 0.4780600461893764
transition 19 11 17 -0.5376725613726008 0.3163972286374134
transition 19 12 19 0.19060779657126536 0.4175513092710545
transition 19 12 46 -0.5727933220722583 0.38358103326256193
transition 19 12 17 0.8134784540792364 0.19886765746638357
transition 19 13 29 -0.6793053465465162 0.24643962848297213
transition 19 13 7 -0.46802317349906253 0.24024767801857586
transition 19 13 16 -0.2652887250505327 0.2761609907120743
transition 19 13 17 0.41238533993893234 0.2371517027863777
transition 19 14 2 -0.4890186328127688 0.5053763440860215
transition 19 14 17 0.26931189967670455 0.4946236559139785
transition 19 15 41 0.4784592361520694 0.6079923882017126
transition 19 15 17 0.5165703419113188 0.39200761179828736
transition 19 16 40 -0.28760867094331344 0.0832420591456736
transition 19 16 19 -0.014304931284474076 0.039978094194961664
transition 19 16 22 0.019779343569727548 0.14238773274917854
transition 19 16 31 0.31673986072425286 0.28806133625410735
transition 19 16 17 -0.04077965071200729 0.44633077765607887
transition 19 17 17 -0.7222890512361257 1.0
transition 19 18 2 0.1654053745016668 0.19943322706340771
transition 19 18 44 0.6204074726849367 0.35033652143110167
transition 19 18 17 0.883836878487118 0.4502302515054906
transition 19 19 17 0.3678602298526801 1.0
transition 20 0 15 0.8698576521080548 0.11557788944723618
transition 20 0 0 0.2509210147950558 0.4321608040201005
transition 20 0 9 0.7570626494579433 0.45226130653266333
transition 20 1 9 -0.27312735716517755 1.0
transition 20 2 17 0.6322128314108073 0.30970625798212004
transition 20 2 2 -0.33767420385115 0.21966794380587484
transition 20 2 9 -0.8351242056774208 0.4706257982120051
transition 20 3 19 0.40499643666848906 0.7532869296210364
transition 20 3 9 -0.8060015579768764 0.24671307037896364
transition 20 4 34 -0.5700482448377882 0.7707762557077625
transition 20 4 9 -0.32909719224188994 0.22922374429223744
transition 20 5 9 -0.14678592647467825 1.0
transition 20 6 45 0.9329641567808007 0.5911764705882353
transition 20 6 9 -0.07273620627462352 0.4088235294117647
transition 20 7 29 -0.564239658165939 0.19858156028368795
transition 20 7 48 0.18566230192936928 0.017408123791102514
transition 20 7 28 0.6482863530455831 0.2048140984311197
transition 20 7 4 0.5796831780639378 0.10573823339780787
transition 20 7 9 0.3709937552633229 0.473457984096282
transition 20 8 29 -0.06185781644171828 0.19198730662435542
transition 20 8 42 0.890364752941798 0.3879412931376438
transition 20 8 10 -0.6682788906369677 0.07933359777865927
transition 20 8 9 0.5084427028418876 0.34073780245934154
transition 20 9 9 0.7458520992609454 1.0
transition 20 10 17 0.6957431726124126 0.32974559686888455
transition 20 10 24 -0.5960490454698772 0.20156555772994128
transition 20 10 9 -0.9898108861874777 0.46868884540117417
transition 20 11 20 -0.23881542728276184 0.1593955642213015
transition 20 11 43 0.8189135293867238 0.067267852790641
transition 20 11 47 0.6709934462524272 0.13356080916402632
transition 20 11 41 0.9800903821702747 0.18791128442602972
transition 20 11 9 -0.5384761708289545 0.45186448939800145
transition 20 12 9 0.9022265511310463 1.0
transition 20 13 29 -0.6110018178989103 0.5491803278688525
transition 20 13 9 -0.7819897590603093 0.45081967213114754
transition 20 14 9 0.3018799268543524 1.0
transition 20 15 44 0.1980311261142187 0.6210826210826211
transition 20 15 9 0.5366033233626186 0.3789173789173789
transition 20 16 17 -0.35195441684697193 0.20771885786005648
transition 20 16 27 -0.2732968708272434 0.21681832444304988
transition 20 16 29 -0.13581798540996837 0.0812676498274239
transition 20 16 9 -0.6533180353334116 0.4941951678694697
transition 20 17 9 -0.8811918707350701 1.0
transition 20 18 2 -0.2517812182196071 0.7279752704791345
transition 20 18 9 0.7384929773600248 0.27202472952086554
transition 20 19 9 -0.9600277946077451 1.0
transition 21 0 2 0.6064096327458981 0.7692307692307693
transition 21 0 27 0.4892566735521944 0.23076923076923078
transition 21 1 4 -0.5896884383110284 0.8
transition 21 1 27 0.2200714749824213 0.2
transition 21 2 18 -0.29522761632941763 0.3126086956521739
transition 21 2 2 0.07683424474580947 0.07347826086956522
transition 21 2 38 -0.23231262466956437 0.19043478260869565
transition 21 2 14 -0.54643265490143 0.13130434782608696
transition 21 2 27 0.8747987665021986 0.2921739130434783
transition 21 3 8 -0.42222101146694646 0.5542763157894737
transition 21 3 27 0.2693984948153938 0.4457236842105263
transition 21 4 31 -0.7681478915798841 0.2155227710070558
transition 21 4 26 0.7601483519659054 0.08531109685695959
transition 21 4 48 0.7617047592625794 0.21039127645926875
transition 21 4 27 0.46512254597388747 0.48877485567671586
transition 21 5 44 0.07326359315670872 0.36682242990654207
transition 21 5 49 0.927727959057111 0.30654205607476637
transition 21 5 27 -0.2885539942483377 0.32663551401869156
transition 21 6 27 -0.1528531663496333 1.0
transition 21 7 27 0.0017788850030067138 1.0
transition 21 8 12 0.2280656979864335 0.817244611059044
transition 21 8 27 0.5690614590228438 0.18275538894095594
transition 21 9 41 0.26426992499004265 0.7428198433420365
transition 21 9 27 0.8082718229527468 0.25718015665796345
transition 21 10 27 -0.016361087261299367 1.0
transition 21 11 38 0.10464492822814364 0.11651728553137004
transition 21 11 9 -0.6318523797307796 0.18725992317541612
transition 21 11 28 0.652305962151674 0.01824583866837388
transition 21 11 29 -0.23931364096510555 0.22087067861715748
transition 21 11 27 -0.2012323016926978 0.45710627400768244
transition 21 12 34 0.09061432249240098 0.316740412979351
transition 21 12 6 0.292456383249142 0.008112094395280236
transition 21 12 45 -0.6325120357304022 0.20980825958702065
transition 21 12 23 0.01927515727842488 0.03982300884955752
transition 21 12 27 -0.06458997037980607 0.42551622418879054
transition 21 13 27 -0.36312110115623475 1.0
transition 21 14 5 -0.16637537186942875 0.13460546673543064
transition 21 14 42 0.3303026725655769 0.1740587931923672
transition 21 14 21 -0.4365110601610902 0.2570912841670964
transition 21 14 31 -0.19285334639834306 0.12841670964414648
transition 21 14 27 -0.4070355489063031 0.30582774626095927
transition 21 15 28 -0.8870429944416167 0.32741116751269034
transition 21 15 39 0.08873459848193344 0.2719966159052453
transition 21 15 27 0.3852863119923138 0.4005922165820643
transition 21 16 47 -0.17292018495392258 0.14238116392714348
transition 21 16 19 -0.9127704401053467 0.19458018658374057
transition 21 16 46 0.25244321354763355 0.1745890715237672
transition 21 16 33 0.5645500015266554 0.03331852509995557
transition 21 16 27 -0.17633216421829712 0.4551310528653932
transition 21 17 47 0.702673773328554 0.5830508474576271
transition 21 17 26 0.30496173780391866 0.15457627118644068
transition 21 17 27 0.15288706177836775 0.26237288135593223
transition 21 18 49 -0.9496264183659269 0.39077340569877883
transition 21 18 8 0.11985002287603974 0.03731343283582089
transition 21 18 18 0.25606043146651514 0.16689280868385345
transition 21 18 17 0.16465818765690843 0.029850746268656716
transition 21 18 27 -0.755738897616409 0.3751696065128901
transition 21 19 27 0.1384039743600891 1.0
transition 22 0 1 -0.08235947179637249 0.6986301369863014
transition 22 0 15 0.9285919224654222 0.3013698630136986
transition 22 1 37 0.4361814437377971 0.18623096446700507
transition 22 1 2 0.15859762111396947 0.2623730964467005
transition 22 1 22 -0.9075904701893929 0.01713197969543147
transition 22 1 34 0.9419927116755495 0.04282994923857868
transition 22 1 15 0.0048240611900309815 0.4914340101522843
transition 22 2 15 0.3475514381764433 1.0
transition 22 3 21 0.2684420965194203 0.3559633027522936
transition 22 3 33 0.4506536053291983 0.19174311926605506
transition 22 3 32 -0.35416901142346235 0.14541284403669724
transition 22 3 15 0.6179819773077995 0.30688073394495413
transition 22 4 5 -0.31292944549197244 0.1911880409126672
transition 22 4 28 -0.5958694096713713 0.47915027537372146
transition 22 4 15 0.3658922061745047 0.3296616837136113
transition 22 5 34 -0.5708269166489921 0.2800387596899225
transition 22 5 46 -0.24907675977654065 0.27325581395348836
transition 22 5 15 -0.554542356025925 0.44670542635658916
transition 22 6 42 -0.7291270429919265 0.28084684088653655
transition 22 6 44 -0.549601129062115 0.09096923585841879
transition 22 6 0 0.25328597334273084 0.2772080714521998
transition 22 6 46 -0.7284414948149207 0.018193847171683757
transition 22 6 15 -0.4819529578016457 0.3327820046311611
transition 22 7 44 0.08932461472181918 0.6457831325301204
transition 22 7 15 0.5716404694062862 0.3542168674698795
transition 22 8 4 0.9962794419171381 0.08882521489971347
transition 22 8 14 -0.8701492681462621 0.1489971346704871
transition 22 8 39 0.9155614764211562 0.2349570200573066
transition 22 8 40 0.8966992142720365 0.1174785100286533
transition 22 8 15 0.23578248558624693 0.40974212034383956
transition 22 9 2 0.845058050745962 0.2983638113570741
transition 22 9 18 -0.03330794984975616 0.29740134744947067
transition 22 9 15 -0.30041040095187754 0.40423484119345526
transition 22 10 48 0.3069770668660021 0.5188600167644594
transition 22 10 15 -0.8721066975825853 0.48113998323554064
transition 22 11 16 0.3219207693828332 0.6135181975736569
transition 22 11 15 0.06263375933035631 0.38648180242634317
transition 22 12 0 -0.8389711810368057 0.002180232558139535
transition 22 12 45 -0.517764893183821 0.3237645348837209
transition 22 12 12 0.42767063363840974 0.21002906976744187
transition 22 12 17 0.8641598251308531 0.2870639534883721
transition 22 12 15 0.43982402609066384 0.1769622093023256
transition 22 13 24 0.8810328684019415 0.01053740779768177
transition 22 13 7 -0.4576711147484249 0.2708113804004215
transition 22 13 32 -0.4818753439632504 0.051106427818756586
transition 22 13 18 -0.14394159916995486 0.47997892518440466
transition 22 13 15 -0.7074194883996394 0.18756585879873552
transition 22 14 24 -0.6199835457801561 0.7204968944099379
transition 22 14 15 -0.4383338411734532 0.2795031055900621
transition 22 15 38 0.8785706205302275 0.08006535947712418
transition 22 15 47 0.7530075976902708 0.11655773420479303
transition 22 15 36 -0.025072242624352148 0.22903050108932463
transition 22 15 29 -0.33823931933805373 0.2630718954248366
transition 22 15 15 0.627188247252882 0.3112745098039216
transition 22 16 15 0.31230944797104976 1.0
transition 22 17 31 0.7108275439080434 0.2144082332761578
transition 22 17 46 -0.6487319783364698 0.05042881646655232
transition 22 17 29 0.9588212045952038 0.10703259005145797
transition 22 17 6 0.9965702644890158 0.17358490566037735
transition 22 17 15 -0.7196399369072004 0.45454545454545453
transition 22 18 15 -0.8119350237732901 1.0
transition 22 19 14 -0.8142863588636318 0.7136859781696053
transition 22 19 15 0.4685561034136454 0.2863140218303946
transition 23 0 14 0.9074600418580305 0.34538745387453873
transition 23 0 37 0.8771027480682454 0.28450184501845016
transition 23 0 29 -0.5725960931488301 0.37011070110701105
transition 23 1 47 -0.5952074887711691 0.22904782799473453
transition 23 1 46 -0.1553283806984207 0.2773146116717859
transition 23 1 29 -0.5403459062372842 0.4936375603334796
transition 23 2 29 0.12924318234558174 1.0
transition 23 3 30 0.22599736387202296 0.24272226593233676
transition 23 3 14 -0.4683158674565908 0.3682140047206924
transition 23 3 29 0.7711666907278181 0.38906372934697087
transition 23 4 29 -0.2962626608316652 1.0
transition 23 5 21 -0.713891787058492 0.5055025678650037
transition 23 5 29 0.16965269343290634 0.4944974321349963
transition 23 6 29 -0.1831595471474352 1.0
transition 23 7 42 0.8959193096227764 0.54406364749082
transition 23 7 29 0.8533320945159184 0.4559363525091799
transition 23 8 1 -0.23384609106318588 0.1278069756330626
transition 23 8 44 0.027638979290288246 0.16698518872431917
transition 23 8 41 -0.3300298814257847 0.1937410415671285
transition 23 8 37 -0.37942899939486274 0.21858576206402294
transition 23 8 29 -0.43458185565483665 0.2928810320114668
transition 23 9 29 0.4891390342343065 1.0
transition 23 10 35 0.24563613284500052 0.03970223325062035
transition 23 10 24 0.34090606899904974 0.369313482216708
transition 23 10 31 0.9604825239317751 0.11538461538461539
transition 23 10 29 0.20187249968880416 0.47559966914805624
transition 23 11 2 -0.4297730790353338 0.5516787360105333
transition 23 11 29 -0.31718875862721174 0.44832126398946676
transition 23 12 41 0.8781393377601989 0.15107296137339055
transition 23 12 24 -0.08305731506484149 0.008297567954220314
transition 23 12 23 -0.26194162559495315 0.2663805436337625
transition 23 12 5 0.01317148231649301 0.25665236051502144
transition 23 12 29 -0.7687946744683123 0.31759656652360513
transition 23 13 9 -0.35267991345600214 0.17006464445549477
transition 23 13 22 0.8679528612962364 0.2889109895574341
transition 23 13 3 0.44583871641235673 0.12133267031327698
transition 23 13 29 0.006859651369188535 0.4196916956737941
transition 23 14 15 0.48888204087548415 0.18241398143091206
transition 23 14 4 0.3739603709633552 0.2878208629164391
transition 23 14 28 -0.24026126745896859 0.010922992900054615
transition 23 14 31 -0.9026817641412934 0.15182960131075915
transition 23 14 29 0.1251819445664728 0.3670125614418351
transition 23 15 7 0.29099607091880686 0.821917808219178
transition 23 15 29 -0.90966988673628 0.1780821917808219
transition 23 16 9 -0.19400701262617637 0.2942059441609126
transition 23 16 31 0.996476148053389 0.23686580606424498
transition 23 16 46 0.5263250711272485 0.06694686280396277
transition 23 16 8 -0.4649925749806796 0.06634644250975683
transition 23 16 29 0.6357864020430473 0.3356349444611228
transition 23 17 18 -0.49716388968954117 0.3436861463015938
transition 23 17 30 -0.08605229302910167 0.28361258684102986
transition 23 17 40 0.3108959135221645 0.12709440130772373
transition 23 17 29 0.3369691964064414 0.24560686554965264
transition 23 18 35 0.755228364202327 0.33473603672532515
transition 23 18 30 -0.7142193280366815 0.18515684774292274
transition 23 18 29 0.9060960463748367 0.4801071155317521
transition 23 19 43 -0.6043857192167099 0.66
transition 23 19 29 -0.311620034953096 0.34
transition 24 0 16 0.5138062338016918 0.15480696442089326
transition 24 0 42 -0.6431266795175539 0.10522331566994701
transition 24 0 20 -0.9859896754733439 0.15651021953065858
transition 24 0 35 0.3225320059318988 0.08440575321725965
transition 24 0 33 0.811488440963678 0.49905374716124146
transition 24 1 40 0.23855234229409517 0.8055555555555556
transition 24 1 33 -0.5877483014578528 0.19444444444444445
transition 24 2 33 0.18814790848260787 1.0
transition 24 3 25 0.3055650468871032 0.2350501209816799
transition 24 3 32 -0.7578331942565344 0.24300034566194262
transition 24 3 13 0.42568140432247215 0.05841686830279986
transition 24 3 33 0.6421811643514046 0.4635326650535776
transition 24 4 41 -0.2779923638953501 0.2112488928255093
transition 24 4 28 0.759696891931932 0.06111603188662533
transition 24 4 27 0.003960854862912866 0.18069087688219662
transition 24 4 49 -0.6368425796844666 0.20859167404782994
transition 24 4 33 -0.19673764864193988 0.3383525243578388
transition 24 5 6 0.841809711137359 0.31430219146482125
transition 24 5 23 -0.18398781566736977 0.27335640138408307
transition 24 5 33 0.5923639987505933 0.41234140715109574
transition 24 6 31 -0.2679994423629233 0.050536672629695883
transition 24 6 14 0.48292249670064646 0.2075134168157424
transition 24 6 9 0.4793802148250932 0.295169946332737
transition 24 6 1 0.3891175289622497 0.12075134168157424
transition 24 6 33 0.5558477132863429 0.32602862254025045
transition 24 7 30 0.40348443797718603 0.44988344988344986
transition 24 7 12 0.05525518740963631 0.08065268065268065
transition 24 7 33 -0.5825529115635175 0.4694638694638695
transition 24 8 33 0.28520772321443455 1.0
transition 24 9 33 -0.416351512437827 1.0
transition 24 10 14 -0.4042780700810247 0.23163298042990055
transition 24 10 6 -0.7785503273393313 0.19794674366377926
transition 24 10 5 0.383182883241471 0.1013795316008983
transition 24 10 33 -0.20089205853867464 0.46904074430542186
transition 24 11 33 -0.8658727047539241 1.0
transition 24 12 29 0.20210191962845392 0.2987897125567322
transition 24 12 15 0.5961355732118454 0.2806354009077156
transition 24 12 33 0.062172761587822256 0.4205748865355522
transition 24 13 24 0.7866685621482172 0.5786259541984733
transition 24 13 33 0.793154110483901 0.4213740458015267
transition 24 14 19 -0.5128954093165052 0.6352313167259787
transition 24 14 33 0.894292921627496 0.36476868327402134
transition 24 15 39 -0.1913525042775992 0.08004104669061057
transition 24 15 32 0.13515472813866247 0.06003078501795793
transition 24 15 37 -0.548006343124344 0.13057978450487429
transition 24 15 24 0.020762849056237265 0.23524884556182657
transition 24 15 33 0.4814033618805209 0.49409953822473063
transition 24 16 37 -0.10181056169090752 0.2628255722178374
transition 24 16 25 -0.15918066684368215 0.034990791896869246
transition 24 16 4 -0.9002579663996872 0.014469876348329387
transition 24 16 8 0.684890892881604 0.20284135753749014
transition 24 16 33 0.1868957992335618 0.48487240199947385
transition 24 17 25 0.1245182977658621 0.782608695652174
transition 24 17 33 -0.270254033475829 0.21739130434782608
transition 24 18 22 0.7975264497273218 0.15174976772994736
transition 24 18 15 -0.4132882224627057 0.07804273768968721
transition 24 18 16 -0.12072595945869269 0.260761845772685
transition 24 18 32 0.9375773128159572 0.013007122948281201
transition 24 18 33 0.6526165573008265 0.4964385258593992
transition 24 19 3 -0.23871652862801418 0.780373831775701
transition 24 19 33 0.208107560490562 0.21962616822429906
transition 25 0 30 -0.4197527617622614 0.1616417532303015
transition 25 0 10 -0.22456671722150623 0.08639473017481632
transition 25 0 40 0.1238763409018504 0.1565746136306055
transition 25 0 46 -0.7318022871571661 0.16518875095008867
transition 25 0 38 0.9003798302675314 0.430200152014188
transition 25 1 45 0.5668111054309006 0.27218187559204293
transition 25 1 43 0.5265019801496289 0.049573729081149355
transition 25 1 13 -0.6596320499491828 0.2535522576570887
transition 25 1 18 0.1692243306811212 0.04389011682980739
transition 25 1 38 -0.9917477126731644 0.3808020208399116
transition 25 2 42 0.3089465319106206 0.5964230171073095
transition 25 2 38 -0.7930073165116531 0.4035769828926905
transition 25 3 34 -0.43223633270493167 0.2762790697674419
transition 25 3 2 0.11657123836695704 0.36930232558139536
transition 25 3 38 0.06227484914493231 0.3544186046511628
transition 25 4 39 -0.7499062155859777 0.33692596063730085
transition 25 4 26 -0.4491536800296221 0.02436738519212746
transition 25 4 6 0.23974122664549635 0.1668228678537957
transition 25 4 38 0.14063529922958184 0.471883786316776
transition 25 5 10 0.3068097278387214 0.22875536480686695
transition 25 5 27 -0.4958504754095516 0.2793991416309013
transition 25 5 38 -0.5675277731097779 0.4918454935622318
transition 25 6 28 -0.2253065383006423 0.16888045540796964
transition 25 6 47 0.07885029155834888 0.1371398999482491
transition 25 6 25 -0.45643070721811285 0.16525789201311022
transition 25 6 45 -0.8157185459068463 0.1157495256166983
transition 25 6 38 -0.10618924439863142 0.41297222701397274
transition 25 7 10 0.25859933609770525 0.11386430678466077
transition 25 7 42 -0.44736412922842206 0.4271386430678466
transition 25 7 38 -0.5946947835300458 0.45899705014749265
transition 25 8 44 -0.003207983603604969 0.2675509543836946
transition 25 8 40 0.20613155792504934 0.23390488515043675
transition 25 8 38 -0.3847474130436517 0.49854416046586864
transition 25 9 16 0.8312203653835608 0.75
transition 25 9 38 -0.70475545700433 0.25
transition 25 10 38 0.7768152238628088 1.0
transition 25 11 44 0.07284629463720305 0.6409335727109515
transition 25 11 38 0.1980638641834409 0.3590664272890485
transition 25 12 19 -0.35777964613723334 0.17886178861788618
transition 25 12 43 0.8511895842256301 0.3333333333333333
transition 25 12 38 -0.6803162683230393 0.4878048780487805
transition 25 13 14 -0.9626184879959492 0.18399044205495818
transition 25 13 40 0.8386789398510357 0.5400238948626045
transition 25 13 38 -0.49822857873800497 0.27598566308243727
transition 25 14 16 0.703396894845399 0.7601918465227818
transition 25 14 44 0.5321186687094932 0.02877697841726619
transition 25 14 38 -0.4655471267601976 0.21103117505995203
transition 25 15 4 0.2267328342592667 0.5040453074433657
transition 25 15 38 -0.6396273261909067 0.4959546925566343
transition 25 16 30 0.4316829826879651 0.5168954593453009
transition 25 16 38 0.6630254680706476 0.48310454065469904
transition 25 17 36 0.7748960960046851 0.21134896364254163
transition 25 17 35 -0.9162154824268023 0.13285762827047232
transition 25 17 28 -0.057432202660202325 0.3241590214067278
transition 25 17 47 -0.8271117687128231 0.14848793747876315
transition 25 17 38 -0.6241966283403191 0.18314644920149506
transition 25 18 0 -0.882494592750634 0.07808764940239044
transition 25 18 15 0.01266183629429185 0.07250996015936255
transition 25 18 48 0.9000082522243888 0.20677290836653386
transition 25 18 8 0.9163524158366567 0.1605577689243028
transition 25 18 38 -0.4153396773937952 0.4820717131474104
transition 25 19 49 -0.026189432753891184 0.6158038147138964
transition 25 19 38 0.967020741365477 0.38419618528610355
transition 26 0 27 -0.44524828149630835 0.21541501976284586
transition 26 0 44 -0.6343991567914096 0.34288537549407117
transition 26 0 46 0.12747207515850123 0.441699604743083
transition 26 1 11 0.9091908339998813 0.2939898624185373
transition 26 1 0 0.6491584530754682 0.391020999275887
transition 26 1 46 -0.46294644905613636 0.3149891383055757
transition 26 2 20 0.06070584612201446 0.18186203569705742
transition 26 2 9 0.6211786031825561 0.3280270139893874
transition 26 2 42 -0.6105704086813484 0.26242161119150986
transition 26 2 46 -0.6332944011581485 0.22768933912204534
transition 26 3 31 0.09746229944503182 0.31563421828908556
transition 26 3 35 -0.8834830885019302 0.25958702064896755
transition 26 3 46 0.5478914344165133 0.4247787610619469
transition 26 4 10 0.26304210675680273 0.34885245901639345
transition 26 4 24 -0.5131594947965243 0.4059016393442623
transition 26 4 46 0.7979646519037766 0.24524590163934426
transition 26 5 24 -0.31046026799182225 0.025877453896490186
transition 26 5 13 0.6643439488364471 0.1942296252230815
transition 26 5 20 -0.9567231437201276 0.01338488994646044
transition 26 5 39 -0.9632480858151056 0.2861392028554432
transition 26 5 46 -0.5523541010156503 0.4803688280785247
transition 26 6 46 -0.4763860592008702 1.0
transition 26 7 27 0.8919168614148822 0.2359039190897598
transition 26 7 42 0.534664895122261 0.05865992414664981
transition 26 7 36 0.6201995490057495 0.14108723135271808
transition 26 7 35 -0.37258065676896135 0.2093552465233881
transition 26 7 46 -0.74902190083987 0.3549936788874842
transition 26 8 15 -0.508020781154231 0.5370898716119828
transition 26 8 46 0.37932465634072865 0.4629101283880171
transition 26 9 46 -0.47401471416536745 1.0
transition 26 10 33 -0.2151827044480359 0.3198771390960948
transition 26 10 17 0.7449628370454229 0.35673541026766126
transition 26 10 46 -0.62726150618635 0.32338745063624397
transition 26 11 21 0.391150992065769 0.3295880149812734
transition 26 11 33 -0.1385329177054686 0.05805243445692884
transition 26 11 13 -0.018403032212783055 0.12434456928838951
transition 26 11 46 0.8646951773631264 0.48801498127340825
transition 26 12 46 0.6683252266904622 1.0
transition 26 13 8 0.5294283663343702 0.24517374517374518
transition 26 13 9 -0.9752711121015465 0.4594594594594595
transition 26 13 46 0.33658530626713645 0.2953667953667954
transition 26 14 41 0.8149267129753748 0.24930256150139488
transition 26 14 12 0.6378361003546746 0.20187674359624652
transition 26 14 40 -0.13804183120123947 0.12908952574182095
transition 26 14 46 -0.8947872109573334 0.41973116916053765
transition 26 15 35 0.8752643947991141 0.5193965517241379
transition 26 15 46 0.5447017691325202 0.48060344827586204
transition 26 16 10 0.4808220716360214 0.11256190904997748
transition 26 16 25 -0.44465903197729895 0.4214317874831157
transition 26 16 46 -0.18636140763826958 0.4660063034669068
transition 26 17 22 0.4773575979662088 0.3204951856946355
transition 26 17 23 0.24009889049375288 0.30307198532783125
transition 26 17 13 0.7008361395412388 0.05685465382851903
transition 26 17 46 0.24845510766179912 0.3195781751490142
transition 26 18 13 0.17781625468821427 0.5144508670520231
transition 26 18 46 -0.6991846556186649 0.48554913294797686
transition 26 19 1 0.5231798003759605 0.6764934057408845
transition 26 19 45 -0.11211494677136158 0.11404189294026378
transition 26 19 5 -0.09635118290457623 0.021722265321955005
transition 26 19 46 0.10022181084355353 0.18774243599689683
transition 27 0 30 -0.0022747088023922224 0.5535269709543569
transition 27 0 1 -0.6468442887462307 0.17344398340248962
transition 27 0 34 -0.42885090913180446 0.2730290456431535
transition 27 1 46 -0.4804312569455105 0.18924731182795698
transition 27 1 22 0.9960106180306683 0.026113671274961597
transition 27 1 28 0.09974163907688527 0.14316436251920123
transition 27 1 9 -0.0606667678653654 0.1619047619047619
transition 27 1 34 -0.6789252992833117 0.47956989247311826
transition 27 2 13 -0.4465387818743327 0.23824451410658307
transition 27 2 32 -0.6898275287331228 0.009796238244514107
transition 27 2 22 0.6803065522520502 0.2782131661442006
transition 27 2 31 0.4633447369382191 0.155564263322884
transition 27 2 34 -0.979180542841845 0.3181818181818182
transition 27 3 37 0.9826065214523283 0.42661448140900193
transition 27 3 24 -0.4175797602777973 0.28669275929549903
transition 27 3 34 -0.5168372687515026 0.28669275929549903
transition 27 4 1 -0.7812376694272964 0.5121951219512195
transition 27 4 34 0.4425612387490976 0.4878048780487805
transition 27 5 34 0.6502170596700976 1.0
transition 27 6 32 -0.6556648443215309 0.2624872579001019
transition 27 6 15 0.02180177693710994 0.05045871559633028
transition 27 6 48 0.5866686122560509 0.4750254841997961
transition 27 6 34 0.41270136651564515 0.21202854230377166
transition 27 7 35 0.8504155789996428 0.06827731092436974
transition 27 7 5 -0.13666440304747773 0.15126050420168066
transition 27 7 4 -0.31121652782042153 0.18970588235294117
transition 27 7 31 0.3844476335863085 0.1357142857142857
transition 27 7 34 -0.41368739850434877 0.4550420168067227
transition 27 8 21 0.8426027532174887 0.11507334344967123
transition 27 8 37 -0.4828932644442474 0.23444613050075871
transition 27 8 33 -0.7545159149725287 0.24911482043500252
transition 27 8 15 -0.5353799500265448 0.06600910470409711
transition 27 8 34 0.9622346163804854 0.3353566009104704
transition 27 9 21 -0.3086820449868095 0.5112414467253177
transition 27 9 34 0.7310426624330555 0.4887585532746823
transition 27 10 34 -0.26805619718631135 1.0
transition 27 11 41 -0.8035341022509324 0.26245505906522854
transition 27 11 42 0.7757846508040345 0.04930662557781202
transition 27 11 6 0.12967527578433646 0.3559322033898305
transition 27 11 45 -0.06851120414886958 0.0015408320493066256
transition 27 11 34 0.2949288680206661 0.3307652799178223
transition 27 12 34 -0.07038834587151332 1.0
transition 27 13 2 0.23925071944373455 0.29870828848223896
transition 27 13 40 -0.46128156640275564 0.35145317545748117
transition 27 13 34 0.9484284378459704 0.34983853606027987
transition 27 14 48 0.7530511753945375 0.23562920766442258
transition 27 14 20 0.3815211957886844 0.37389953392024855
transition 27 14 34 -0.7255820182017028 0.39047125841532887
transition 27 15 11 -0.23542936353156807 0.13405590416428978
transition 27 15 21 0.7287153701742708 0.05818596691386195
transition 27 15 6 -0.21743745849569263 0.12549914432401596
transition 27 15 26 -0.7801929019596805 0.3707929264118654
transition 27 15 34 -0.8188420070242908 0.3114660581859669
transition 27 16 3 -0.11036440505993106 0.18254837531945967
transition 27 16 32 0.3030865135800789 0.29061701350857977
transition 27 16 29 0.1676290136159675 0.046732384081781674
transition 27 16 34 0.6646296868331592 0.4801022270901789
transition 27 17 46 0.5464312078442621 0.13232253618194348
transition 27 17 45 0.3668731563712264 0.5616815988973122
transition 27 17 34 -0.290054201801214 0.3059958649207443
transition 27 18 14 -0.6177788148236514 0.09741784037558686
transition 27 18 43 0.3863914538707298 0.2564553990610329
transition 27 18 7 -0.7580004014335948 0.18779342723004694
transition 27 18 22 0.8509177797528353 0.1784037558685446
transition 27 18 34 0.7183731389780437 0.27992957746478875
transition 27 19 29 -0.38410132540966013 0.5060337892196299
transition 27 19 34 -0.39217282037263357 0.49396621078037006
transition 28 0 40 -0.07135973583269806 0.26514657980456025
transition 28 0 39 0.8101262056390108 0.4859934853420195
transition 28 0 37 0.4757232322953773 0.2488599348534202
transition 28 1 46 -0.5544552368912614 0.4866666666666667
transition 28 1 22 -0.2529047967954505 0.048
